source,target,label,newClusterPredictedLabel,newClusterConfidence,newClusterIsCorrect
shop,clothes,,False,0.0,0
buy,clothes,,False,0.0,0
want,clothes,,False,0.0,0
go,department,,False,0.0,0
say,aspect,,False,0.0,0
be,behavior,,False,0.0,0
explain,situation,,False,0.0,0
belong,internet,,False,0.0,0
flow,everything,,True,1.0,0
change,lot,,False,0.0,0
commom,community,,False,0.0,0
educate,community,,False,0.0,0
have,parent,,False,0.0,0
find,parent,,False,0.0,0
sum,era,,False,0.0,0
say,era,,False,0.0,0
make,world,,False,0.0,0
understand,community,,False,0.0,0
catch,attention,,False,1.0,0
be,son,,False,0.0,0
find,perspective,,False,0.0,0
look,perspective,,False,0.0,0
be,consequence,,False,0.0,0
happen,period,,False,0.0,0
bear,fact,,False,0.0,0
describe,context,,False,0.0,0
Following,view,,False,0.0,0
throught,knowledge,,False,0.0,0
grow,period,,False,0.0,0
undestand,problem,,False,0.0,0
comprehend,Industrial,,False,0.0,0
result,event,,False,0.0,0
be,Atomic,,False,0.0,0
follow,Atomic,,False,0.0,0
mentione,research,,False,0.0,0
change,world,,False,0.0,0
give,throught,,False,0.0,0
read,fact,,False,0.0,0
undestand,concept,,False,0.0,0
comprehend,concept,,False,0.0,0
know,context,,False,0.0,0
Have,behavior,,False,0.0,0
observe,behavior,,False,0.0,0
let,school,,False,0.0,0
say,school,,False,0.0,0
distinguish,student,,False,0.0,0
have,one,,False,0.0,0
notest,one,,False,0.0,0
brave,one,,False,0.0,0
be,instance,,False,0.0,0
have,courage,,False,0.0,0
tell,professor,,False,0.0,0
bring,situation,,False,0.0,0
say,leader,,False,0.0,0
mean,person,,False,0.0,0
brave,people,,False,0.0,0
love,challenge,,False,0.0,0
characterize,people,,False,0.0,0
mean,knowledge,,False,0.0,0
aquiring,knowledge,,False,0.0,0
start,point,,False,0.0,0
pluck,courage,,False,0.0,0
measure,situation,,False,0.0,0
challenge,situation,,False,0.0,0
enlarge,skill,,False,0.0,0
scarce,curiosity,,False,0.0,0
win,people,,False,0.0,0
be,ability,,False,0.0,0
consider,people,,False,0.0,0
chase,challenge,,False,0.0,0
believe,approach,,False,0.0,0
require,life,,False,0.0,0
frighten,event,,False,0.0,0
occur,approach,,False,0.0,0
lead,situation,,False,0.0,0
use,student,,False,0.0,0
give,student,,False,0.0,0
remain,brain,,False,0.0,0
teach,something,,False,0.0,0
be,thousand,,False,0.0,0
make,improvement,,False,0.0,0
study,textbook,,False,1.0,0
didn,study,,False,0.0,0
hear,fact,,False,0.0,0
suggest,everyone,,False,0.0,0
improve,theyrself,,False,0.0,0
think,somebody,,False,0.0,0
s,way,,False,0.0,0
have,memory,,False,0.0,0
remember,idea,,False,0.0,0
have,vision,,False,0.0,0
use,memory,,False,0.0,0
remember,image,,False,0.0,0
present,lecture,,False,0.0,0
explain,issue,,False,0.0,0
get,confusion,,False,0.0,0
have,exercise,,False,0.0,0
do,exercise,,False,0.0,0
show,issue,,False,0.0,0
think,one,,False,0.0,0
reach,success,,False,0.0,0
be,meaning,,False,0.0,0
know,meaning,,False,0.0,0
have,himher,,False,0.0,0
be,himher,,False,0.0,0
earn,himher,,False,0.0,0
do,job,,False,0.0,0
behave,varies,,False,0.0,0
think,kind,,False,0.0,0
reach,heshe,,False,0.0,0
want,hisher,,False,0.0,0
improve,hisher,,False,0.0,0
be,competent,,False,0.0,0
have,quality,,False,0.0,0
reach,life,,False,0.0,0
s,heshe,,False,0.0,0
konw,kind,,False,0.0,0
behave,kind,,True,1.0,0
s,risk,,False,0.0,0
have,weight,,False,0.0,0
think,account,,False,0.0,0
triyng,thing,,False,0.0,0
know,case,,False,0.0,0
agree,opinion,,False,0.0,0
see,subject,,False,0.0,0
Seeing,range,,False,0.0,0
enlarge,knowledge,,False,0.0,0
read,kind,,False,0.0,0
know,sight,,False,0.0,0
be,sight,,False,0.0,0
learn,something,,False,0.0,0
see,way,,False,0.0,0
connect,subject,,False,0.0,0
exist,world,,False,0.0,0
exist,way,,False,0.0,0
look,fact,,False,0.0,0
tell,world,,False,0.0,0
have,need,,False,0.0,0
meet,need,,False,0.0,0
get,year,,False,0.0,0
need,form,,False,0.0,0
have,official,,False,0.0,0
be,official,,False,0.0,0
mention,official,,False,0.0,0
consist,child,,False,0.0,0
consider,number,,False,0.0,0
multiply,number,,False,0.0,0
calculate,people,,False,0.8333333333333334,0
move,location,,False,0.0,0
argue,law,,False,0.0,0
be,law,,False,0.0,0
prevent,family,,False,0.0,0
state,family,,False,0.0,0
stop,growth,,False,0.0,0
propose,woman,,False,0.0,0
be,woman,,False,0.0,0
choose,job,,False,0.0,0
marry,job,,False,0.0,0
show,number,,False,0.0,0
marry,husband,,True,1.0,0
be,husband,,False,0.0,0
settle,husband,,False,0.0,0
continue,problem,,False,0.0,0
have,produce,,False,0.0,0
be,produce,,False,0.0,0
satisfy,people,,False,0.0,0
produce,generation,,False,0.0,0
reach,peak,,False,0.0,0
nt,want,,False,0.0,0
move,foot,,False,0.0,0
satisfy,need,,False,0.0,0
say,generation,,False,0.0,0
keep,generation,,False,0.0,0
imagine,year,,False,0.0,0
have,population,,False,0.0,0
say,population,,False,0.0,0
reach,destination,,False,0.0,0
have,light,,False,0.0,0
shine,light,,False,0.0,0
nt,goal,,False,0.0,0
want,goal,,False,0.0,0
walk,goal,,False,0.0,0
reach,goal,,False,0.0,0
ride,bike,,False,0.875,0
invent,generation,,False,0.0,0
tire,generation,,False,0.0,0
roam,street,,False,0.0,0
occur,life,,False,0.0,0
live,life,,False,0.0,0
propose,place,,False,0.0,0
transport,place,,False,0.0,0
continue,number,,False,0.0,0
m,year,,False,0.0,0
know,consequence,,False,0.0,0
derive,pollution,,False,0.0,0
be,warmer,,False,0.0,0
become,warmer,,False,0.0,0
think,pollution,,False,0.0,0
believe,something,,False,0.0,0
save,earth,,False,0.0,0
go,university,,False,0.0,0
s,attitude,,False,0.0,0
have,movement,,False,0.0,0
meet,friend,,False,0.0,0
stop,while,,False,0.0,0
buy,newspaper,,False,0.0,0
enjoy,city,,False,0.0,0
relax,walk,,False,0.0,0
go,walk,,False,1.0,0
suggest,thing,,False,0.0,0
suggest,mean,,False,0.0,0
prefer,mean,,False,0.0,0
respect,planet,,False,0.0,0
defend,pollution,,False,0.0,0
socialize,share,,False,0.0,0
meet,Giovanni,,False,0.0,0
call,La,,False,0.0,0
tell,bus,,False,0.0,0
prefer,bus,,False,0.0,0
take,bus,,False,0.0,0
think,transport,,False,0.0,0
suggest,car,,False,0.0,0
abandon,car,,False,0.0,0
start,bus,,False,0.0,0
contribute,planet,,False,0.0,0
save,planet,,False,0.0,0
do,atmosphere,,False,0.0,0
enjoy,atmosphere,,False,0.0,0
be,range,,False,0.0,0
achieve,success,,False,0.0,0
like,reason,,False,0.0,0
focus,reason,,False,0.0,0
avoid,risk,,False,0.0,0
give,family,,False,0.0,0
start,business,,False,0.0,0
reseached,failure,,False,0.0,0
conduct,people,,False,0.0,0
teach,business,,False,0.0,0
make,success,,False,0.0,0
be,newthings,,False,0.0,0
try,newthings,,False,0.0,0
come,internet,,False,1.0,0
mind,internet,,False,0.0,0
be,internet,,False,0.0,0
do,technology,,False,0.0,0
provide,technology,,False,0.0,0
be,cuctomers,,False,0.0,0
think,cuctomers,,False,0.0,0
attract,cuctomers,,False,0.0,0
improve,site,,False,0.0,0
dominate,internet,,True,0.5,0
introduing,technology,,False,0.0,0
think,example,,False,0.0,0
Considering,fact,,False,0.0,0
mention,doubt,,False,0.0,0
be,doubt,,False,0.0,0
deny,people,,False,0.0,0
provied,appliance,,False,0.0,0
include,comunities,,False,0.0,0
do,comunities,,False,0.0,0
help,comunities,,False,0.0,0
think,reason,,False,0.0,0
be,connection,,False,0.0,0
make,dinner,,False,0.0,0
be,comunities,,False,0.0,0
be,apartment,,False,0.0,0
live,city,,False,0.0,0
be,neighbor,,False,0.0,0
become,neighbor,,False,0.0,0
do,neighbor,,False,0.0,0
know,neighbor,,False,0.0,0
know,people,,False,0.0,0
do,feeling,,False,0.0,0
have,feeling,,False,0.0,0
help,comunity,,False,0.0,0
have,school,,False,0.0,0
leave,home,,False,0.0,0
live,comunity,,False,0.0,0
sinch,generation,,False,0.0,0
understand,comunities,,False,0.0,0
help,something,,False,0.0,0
mention,people,,False,0.0,0
have,connection,,False,0.0,0
do,concept,,False,0.0,0
surround,sense,,False,0.0,0
be,confusion,,False,0.0,0
visualize,thing,,False,0.75,0
develope,thought,,False,0.0,0
have,experence,,False,0.0,0
relate,fact,,False,0.0,0
see,fact,,False,0.0,0
accept,reality,,False,0.0,0
face,idea,,False,0.0,0
develope,idea,,False,0.0,0
think,result,,False,0.0,0
have,situation,,False,0.0,0
do,lab,,False,0.0,0
teach,purpose,,False,0.0,0
explain,step,,False,0.0,0
be,helpful,,False,0.0,0
be,becasue,,False,0.0,0
find,becasue,,False,0.0,0
bore,becasue,,False,0.0,0
use,thoughs,,False,0.0,0
show,lab,,False,0.0,0
tell,fact,,False,0.0,0
happen,life,,False,0.0,0
be,experminent,,False,0.0,0
realted,experminent,,False,0.0,0
accept,rality,,False,0.0,0
be,physic,,False,0.0,0
think,physic,,False,0.0,0
use,imagination,,False,0.0,0
find,fact,,False,0.0,0
get,teacher,,False,0.0,0
teach,concept,,False,0.0,0
think,sudents,,False,0.0,0
be,sudents,,False,0.0,0
activate,mind,,False,0.0,0
feel,group,,False,0.0,0
leding,tour,,False,0.0,0
explain,guide,,False,0.0,0
use,launguge,,False,0.0,0
travel,traveler,,False,0.0,0
do,problem,,False,0.0,0
be,schuale,,False,0.0,0
follow,schuale,,False,0.0,0
belive,intertanments,,False,0.0,0
be,intertanments,,False,0.0,0
make,frinds,,False,0.0,0
visit,tour,,False,0.0,0
visit,stuff,,False,0.0,0
be,issue,,False,0.0,0
explain,stuff,,False,0.0,0
know,languge,,False,0.0,0
use,place,,False,0.0,0
face,issue,,False,0.0,0
organize,time,,False,0.0,0
care,time,,True,1.0,0
organize,everything,,False,0.0,0
travel,thing,,False,1.0,0
argue,advertisement,,False,0.0,0
agree,author,,False,0.0,0
watch,TV,,False,0.0,0
have,period,,False,0.0,0
specify,number,,False,0.0,0
affect,product,,False,0.0,0
spend,million,,False,0.0,0
create,advertisement,,False,0.0,0
consider,part,,False,0.0,0
believe,product,,False,0.0,0
spend,advertisement,,False,0.0,0
be,amount,,False,0.0,0
consider,amount,,False,0.0,0
do,information,,False,0.0,0
care,information,,False,0.0,0
have,information,,False,0.0,0
lie,information,,False,0.0,0
present,information,,False,0.0,0
design,advertisement,,False,0.0,0
be,quality,,False,0.0,0
confuse,quality,,False,0.0,0
have,regardless,,False,0.0,0
become,regardless,,False,0.0,0
be,brand,,False,0.0,0
know,brand,,False,0.0,0
prove,quality,,False,0.0,0
notice,computer,,False,0.0,0
have,battery,,False,0.0,0
withdraw,battery,,True,1.0,0
be,Information,,False,0.0,0
read,Information,,False,0.0,0
know,battery,,False,0.0,0
remain,Toshiba,,False,0.0,0
believe,Toshiba,,False,0.0,0
be,advertisment,,False,0.0,0
convince,advertisment,,False,0.0,0
Assets,air,,False,0.0,0
know,country,,False,0.0,0
buy,Assets,,False,0.0,0
find,conditionars,,False,0.0,0
stand,month,,False,0.0,0
have,month,,False,0.0,0
have,air,,False,0.0,0
purchase,air,,False,0.0,0
bother,product,,False,0.0,0
search,product,,True,0.5,0
search,internet,,True,0.5,0
buy,bean,,False,0.0,0
worths,lot,,False,0.0,0
be,spite,,False,0.0,0
understand,spite,,False,0.0,0
stud,spite,,False,0.0,0
improve,knowledge,,False,0.0,0
mean,idea,,False,0.0,0
need,exemple,,False,0.0,0
show,situation,,False,0.0,0
releated,knowledge,,False,0.0,0
understand,core,,False,0.0,0
understand,thing,,False,0.0,0
show,event,,False,0.0,0
occur,war,,False,0.0,0
theirown,opinion,,False,0.0,0
say,war,,False,0.0,0
be,thay,,False,0.0,0
be,exemple,,False,0.0,0
substained,exemple,,False,0.0,0
mean,fact,,False,0.0,0
state,fact,,False,0.0,0
help,attenction,,False,0.0,0
do,attenction,,False,0.0,0
pay,attenction,,False,0.0,0
saing,opinion,,False,0.0,0
ll,opinion,,False,0.0,0
infer,fact,,False,0.0,0
prepare,mind,,False,0.0,0
add,information,,False,0.0,0
learn,process,,False,0.0,0
viceversa,idea,,False,0.0,0
grow,something,,False,0.0,0
suggest,something,,False,0.0,0
support,array,,False,0.0,0
cleary,content,,False,0.0,0
explain,content,,False,0.0,0
choose,answer,,False,0.0,0
agree,way,,False,0.0,0
disagree,way,,False,1.0,0
be,groop,,False,0.0,0
disaggree,statment,,False,0.0,0
Folowing,reason,,False,0.0,0
take,reason,,False,0.0,0
dislike,guide,,False,1.0,0
trabeling,guide,,False,0.0,0
be,restriction,,False,0.0,0
travel,groupe,,False,0.0,0
work,daytime,,False,0.8333333333333334,0
be,bos,,False,0.0,0
order,bos,,False,0.0,0
work,horiday,,False,0.0,0
be,grop,,False,0.0,0
prefer,friend,,False,0.0,0
trabel,friend,,False,0.0,0
coordinate,work,,False,0.0,0
suit,work,,False,0.0,0
dislike,tour,,False,0.0,0
guide,opportunity,,False,0.0,0
decrease,opportunity,,False,0.0,0
use,language,,False,0.0,0
do,language,,False,0.0,0
have,language,,False,0.0,0
be,langage,,False,0.0,0
want,langage,,False,0.0,0
study,langage,,False,1.0,0
beleive,guide,,False,0.0,0
travel,guide,,False,0.0,0
be,langrages,,False,0.0,0
improve,langrages,,False,0.0,0
speak,langrages,,False,0.0,0
discover,something,,False,0.0,0
be,presure,,False,0.0,0
travel,tends,,False,0.0,0
choose,group,,False,0.0,0
friends,people,,False,0.0,0
interact,community,,False,0.0,0
believe,culture,,False,0.0,0
be,worldwide,,False,0.0,0
happen,worldwide,,False,0.0,0
consider,day,,False,0.0,0
say,parent,,False,0.0,0
remember,parent,,False,0.0,0
felt,normanl,,False,0.0,0
live,way,,False,1.0,0
be,Wordl,,False,0.0,0
be,bond,,False,0.0,0
happen,bond,,False,0.0,0
need,nowadays,,False,0.0,0
look,child,,False,0.0,0
do,order,,False,0.0,0
end,parent,,False,0.0,0
bear,situation,,False,0.0,0
stick,way,,True,0.8571428571428571,0
tell,community,,False,0.0,0
care,community,,False,0.0,0
help,parent,,False,0.0,0
grow,parent,,False,0.0,0
do,parent,,False,0.0,0
teach,community,,False,0.0,0
move,time,,False,0.8333333333333334,0
move,community,,False,0.0,0
give,kind,,False,0.0,0
become,connection,,False,0.0,0
be,significance,,False,0.0,0
be,Sunday,,False,0.0,0
have,Sunday,,False,0.0,0
attend,Sunday,,False,0.0,0
mass,Sunday,,False,0.0,0
attend,mass,,False,0.0,0
do,mass,,False,0.0,0
do,spending,,False,0.0,0
mean,spending,,False,0.0,0
act,way,,False,0.0,0
live,well,,False,1.0,0
interact,well,,False,0.0,0
help,benefit,,False,0.0,0
nowadays,people,,False,0.0,0
connect,people,,False,0.0,0
create,community,,False,0.0,0
predict,year,,False,0.0,0
lead,decrease,,False,0.0,0
be,oil,,False,0.0,0
increase,oil,,False,0.0,0
promote,use,,False,0.0,0
result,number,,False,0.0,0
nt,decrease,,False,0.0,0
think,car,,False,0.0,0
use,number,,False,0.0,0
increase,world,,False,0.0,0
be,advancement,,False,0.0,0
find,energy,,False,0.0,0
Having,energy,,False,0.0,0
decrease,cost,,False,0.0,0
run,cost,,True,0.5,0
encourage,people,,False,0.0,0
have,source,,False,0.0,0
obtain,car,,False,0.0,0
advance,car,,False,0.0,0
lower,cost,,False,0.0,0
produce,car,,False,0.0,0
make,government,,False,0.0,0
be,bridge,,False,0.0,0
build,bridge,,False,0.0,0
maintain,road,,False,0.0,0
accomodate,car,,False,0.0,0
sum,supply,,False,0.0,0
result,increase,,False,0.0,0
see,community,,False,0.0,0
seem,interest,,False,0.0,0
think,issue,,False,0.0,0
be,achool,,False,0.0,0
be,circle,,False,0.0,0
participate,circle,,False,0.0,0
organize,people,,False,0.0,0
work,place,,True,0.6666666666666666,0
have,contact,,False,0.0,0
less,contact,,False,0.0,0
live,building,,False,0.0,0
get,community,,False,0.0,0
form,community,,False,0.0,0
run,people,,False,1.0,0
retire,job,,False,0.0,0
gather,community,,False,0.0,0
organize,community,,False,0.0,0
spread,neighbor,,False,0.0,0
organize,event,,False,0.0,0
plan,thing,,False,0.0,0
do,door,,False,0.0,0
go,door,,False,0.0,0
ask,participation,,False,0.0,0
struggle,harder,,False,0.0,0
have,harder,,False,0.0,0
work,harder,,False,1.0,0
participate,communitiy,,False,0.0,0
help,communitiy,,False,0.0,0
youg,people,,False,0.0,0
compare,people,,False,0.8333333333333334,0
be,help,,False,0.0,0
be,attention,,False,0.0,0
bring,attention,,False,0.0,0
be,taste,,False,0.0,0
restrict,tour,,False,0.0,0
behave,guide,,False,0.0,0
be,ew,,False,0.0,0
spend,ew,,False,0.0,0
have,report,,False,0.0,0
write,report,,False,0.0,0
tell,lie,,False,0.0,0
have,culture,,False,0.0,0
prepare,report,,False,0.0,0
be,explanation,,False,0.0,0
accord,explanation,,False,0.0,0
prepare,explanation,,False,0.0,0
experience,thing,,False,0.0,0
enjoy,place,,False,0.0,0
shoud,travel,,False,0.0,0
ask,tour,,False,0.0,0
nt,enjoy,,False,0.0,0
become,trip,,False,0.0,0
need,tour,,False,0.0,0
believe,advantage,,False,0.0,0
need,attention,,False,0.0,0
do,choice,,False,0.0,0
have,choice,,False,0.0,0
grow,number,,False,0.0,0
become,number,,False,0.0,0
seize,number,,False,0.0,0
be,career-wise,,False,0.0,0
close,career-wise,,False,0.0,0
speak,career-wise,,False,0.0,0
pursue,career,,False,0.0,0
act,theater,,False,0.0,0
attend,theater,,False,0.0,0
be,revelation,,False,0.0,0
strike,revelation,,False,0.0,0
decide,vocation,,False,0.0,0
be,biology,,False,0.0,0
quit,theater,,False,0.0,0
Changing,mind,,False,0.0,0
re,year,,False,0.0,0
work,competition,,True,1.0,0
have,field,,False,0.0,0
ve,theater,,False,0.0,0
be,theater,,False,0.0,0
say,theater,,False,0.0,0
re,nt,,False,0.0,0
bind,nt,,False,0.0,0
stay,nt,,False,0.0,0
d,mind,,False,0.0,0
have,mind,,False,0.0,0
guess,reduces,,False,0.0,0
say,reduces,,False,0.0,0
get,reduces,,False,0.0,0
go,age,,False,0.0,0
reduce,uncertainty,,False,0.0,0
rely,family,,False,0.0,0
give,age,,False,0.0,0
happen,age,,False,0.0,0
generalize,country,,False,0.0,0
do,level,,False,0.0,0
be,divorce,,False,0.0,0
be,nightmare,,False,0.0,0
shatter,nightmare,,False,0.0,0
turn,nightmare,,False,0.0,0
disagree,statment,,False,0.0,0
have,alot,,False,0.0,0
form,saving,,False,0.0,0
form,house,,False,0.0,0
size,house,,False,0.0,0
dont,house,,False,0.0,0
need,house,,False,0.0,0
move,house,,False,1.0,0
get,alot,,False,0.0,0
have,retierment,,False,0.0,0
give,money,,False,0.0,0
mostof,time,,False,0.0,0
retiered,time,,False,0.0,0
alot,time,,False,0.0,0
enjoy,activity,,False,0.0,0
find,activity,,False,0.0,0
travel,activity,,False,0.0,0
engage,activity,,False,0.0,0
do,sport,,False,0.0,0
sail,fishing,,False,0.0,0
need,alot,,False,0.0,0
go,economics,,False,1.0,0
find,alot,,False,0.0,0
spend,traveling,,False,0.0,0
see,avarage,,False,0.0,0
have,bill,,False,0.0,0
work,bill,,False,1.0,0
pay,bill,,False,0.0,0
work,order,,False,0.0,0
pay,student,,False,0.0,0
dosent,loan,,False,0.0,0
have,loan,,False,0.0,0
have,mortgage,,False,0.0,0
pay,mortgage,,False,0.0,0
have,dgree,,False,0.0,0
enjoy,thing,,False,0.0,0
plan,year,,False,0.0,0
charge,credit,,False,0.0,0
pay,year,,False,0.0,0
work,plan,,False,0.0,0
i,poeple,,False,0.0,0
think,poeple,,False,0.0,0
enjoing,life,,False,0.0,0
be,pressure,,False,0.0,0
face,pressure,,False,0.0,0
focus,goal,,False,0.0,0
give,communtity,,False,0.0,0
help,communtity,,False,0.0,0
look,community,,False,0.0,0
look,summer,,False,0.0,0
help,family,,False,0.0,0
work,business,,False,0.0,0
dedicate,community,,False,0.0,0
bring,community,,False,0.0,0
work,aspect,,False,0.0,0
strengthen,bond,,True,1.0,0
work,Super,,False,0.0,0
greet,everyone,,True,0.6,0
work,hand,,False,0.0,0
give,hand,,False,0.0,0
provide,food,,False,0.0,0
work,orphanage,,True,0.6666666666666666,0
give,something,,False,0.0,0
expect,something,,False,0.0,0
ask,time,,False,0.0,0
benefit,community,,False,0.0,0
be,commuinity,,False,0.0,0
help,commuinity,,False,0.0,0
open,mind,,False,0.0,0
develop,point,,False,0.0,0
be,information,,False,0.0,0
connect,information,,False,0.0,0
add,knowledge,,False,0.0,0
s,emotion,,False,0.0,0
connect,emotion,,False,0.0,0
imagine,relationship,,False,0.0,0
be,relationship,,False,0.0,0
s,someone,,False,0.0,0
lead,someone,,False,0.0,0
plan,advance,,False,0.0,0
go,something,,False,0.75,0
receive,something,,False,0.0,0
accord,time,,False,0.8333333333333334,0
s,opportunity,,False,0.0,0
find,something,,False,0.0,0
do,enjoy,,False,0.0,0
feel,security,,False,0.0,0
s,waste,,False,0.0,0
wait,decision,,False,0.0,0
want,Travel,,False,0.0,0
try,time,,False,0.0,0
commit,percent,,False,0.0,0
focus,service,,False,0.0,0
join,club,,False,0.0,0
call,Sok,,False,0.0,0
support,orphanage,,False,0.0,0
provide,home,,False,0.0,0
make,club,,False,0.0,0
go,shelter,,True,0.6666666666666666,0
collect,clothes,,False,0.0,0
get,letter,,False,0.0,0
be,Habitat,,False,0.0,0
do,part,,False,0.0,0
try,part,,False,0.0,0
be,National,,False,0.0,0
make,ball,,False,0.0,0
be,acitives,,False,0.0,0
attend,acitives,,False,0.0,0
support,Runnathon,,False,0.0,0
have,meeting,,False,0.0,0
help,neighbor,,False,0.0,0
support,neighbor,,False,0.0,0
do,others,,False,0.0,0
care,others,,True,1.0,0
know,part,,False,0.0,0
do,necessity,,False,0.0,0
believe,necessity,,False,0.0,0
be,action,,False,0.0,0
need,action,,False,0.0,0
keep,action,,False,0.0,0
remind,action,,False,0.0,0
help,someone,,False,0.0,0
build,sense,,False,0.0,0
be,hearing,,False,0.0,0
stuff,hearing,,False,0.0,0
produce,stress,,False,0.0,0
increase,people,,False,0.0,0
reduce,lot,,False,0.0,0
have,traffic,,False,0.0,0
block,traffic,,False,0.0,0
m,stress,,False,0.0,0
think,stress,,False,0.0,0
produce,situation,,False,0.0,0
be,jungle,,False,0.0,0
insult,others,,True,0.6,0
have,status,,False,0.0,0
begin,status,,False,0.0,0
continue,car,,False,0.0,0
rise,Air,,False,0.0,0
cause,car,,False,0.0,0
have,public,,False,0.0,0
ask,public,,False,0.0,0
do,public,,False,0.0,0
cost,public,,False,0.0,0
work,building,,False,0.0,0
clean,building,,False,0.0,0
cover,cost,,False,0.0,0
restore,street,,False,0.0,0
offcourse,way,,False,0.0,0
avoid,way,,False,0.0,0
consider,way,,False,0.0,0
involve,pollution,,False,0.0,0
wind,energy,,False,0.0,0
think,direction,,False,0.0,0
go,direction,,False,0.0,0
be,mature,,False,0.0,0
interest,plan,,True,0.75,0
travel,restaurant,,False,0.0,0
fancy,restaurant,,False,0.0,0
increase,age,,False,0.0,0
think,responsabilies,,False,0.0,0
have,responsabilies,,False,0.0,0
discover,day,,False,0.0,0
have,responsabilty,,False,0.0,0
get,friend,,False,0.0,0
remember,i,,False,0.0,0
have,friend,,False,0.0,0
be,contact,,False,0.0,0
till,thing,,False,0.0,0
see,time,,False,0.0,0
want,meeting,,False,0.0,0
meet,meeting,,False,0.0,0
schedule,meeting,,False,0.0,0
Is,age,,False,0.0,0
stay,momey,,False,0.0,0
be,momey,,False,0.0,0
think,momey,,False,0.0,0
collect,momey,,False,0.0,0
be,health,,False,0.0,0
mention,health,,False,0.0,0
be,athlete,,False,0.0,0
enjoy,sport,,False,0.0,0
gather,friend,,False,0.0,0
do,anymore,,False,0.0,0
do,effort,,False,0.0,0
stop,i,,False,0.0,0
be,alot,,False,0.0,0
rekated,alot,,False,0.0,0
grow,alot,,False,0.0,0
talk,house,,False,0.0,0
shop,kisd,,False,0.0,0
clean,kisd,,False,0.0,0
have,weekend,,False,0.0,0
do,weekend,,False,0.0,0
become,responsabilities,,False,0.0,0
be,discussion,,False,0.0,0
define,cause,,False,0.0,0
acquire,life,,False,0.0,0
vary,life,,False,0.0,0
learn,life,,False,0.0,0
define,life,,False,0.0,0
ski,area,,False,0.0,0
practice,way,,False,0.0,0
watch,video,,False,0.0,0
consult,friend,,False,0.0,0
be,skiing,,False,0.0,0
realize,knowledge,,False,0.0,0
acquire,come,,False,0.0,0
state,mannar,,False,0.0,0
communicate,approriate,,False,0.0,0
welcome,part,,False,0.0,0
stay,area,,False,0.0,0
felt,practice,,False,0.0,0
needy,practice,,False,0.0,0
finish,skiing,,False,0.0,0
study,skiing,,False,0.0,0
practice,skiing,,False,0.0,0
decide,action,,False,0.0,0
imitate,action,,False,0.0,0
be,trial,,False,0.0,0
work,skill,,False,0.0,0
satisfy,knowledge,,False,0.0,0
seem,way,,False,0.0,0
value,fact,,False,0.0,0
be,value,,False,0.0,0
turn,reaults,,False,0.0,0
bring,result,,False,0.0,0
depend,method,,False,0.0,0
care,process,,False,0.0,0
consume,time,,True,0.5,0
require,time,,False,0.0,0
beleive,time,,False,0.0,0
have,value,,False,0.0,0
give,primises,,False,0.0,0
choose,success,,False,0.0,0
base,time,,False,0.0,0
save,method,,False,0.0,0
prefer,knowledge,,False,0.0,0
knowledge,knowledge,,False,0.0,0
save,time,,False,0.0,0
have,mean,,False,0.0,0
Resulting,burst,,False,0.0,0
use,fuel,,False,0.0,0
think,problem,,False,0.0,0
arise,world,,False,0.0,0
regard,price,,False,0.0,0
be,price,,False,0.0,0
be,atmosphere,,False,0.0,0
destroy,atmosphere,,True,1.0,0
result,warming,,False,0.0,0
shift,vision,,False,0.0,0
run,amount,,True,0.6666666666666666,0
have,pollution,,False,0.0,0
create,environment,,False,0.0,0
occur,number,,False,0.0,0
say,number,,False,0.0,0
diminish,future,,False,0.0,0
feel,benefit,,False,0.0,0
keep,car,,False,0.0,0
attach,car,,False,0.0,0
be,tradition,,False,0.0,0
get,driver,,False,0.0,0
license,age,,False,0.0,0
turn,age,,False,0.0,0
be,sign,,False,0.0,0
feel,decline,,False,0.0,0
be,decline,,False,0.0,0
lose,car,,False,0.0,0
lose,tradition,,False,0.0,0
think,race,,False,0.0,0
diminish,part,,False,0.0,0
alter,car,,False,0.0,0
suit,need,,False,0.0,0
make,usage,,False,0.0,0
conclude,usage,,False,0.0,0
decline,year,,False,0.0,0
expand,life,,False,0.0,0
cut,life,,False,0.0,0
be,machine,,False,0.0,0
have,dream,,False,0.0,0
be,male,,False,0.0,0
use,gasoline,,False,0.0,0
triing,type,,False,0.0,0
move,electricity,,True,1.0,0
prevent,effect,,False,0.0,0
mean,transportation,,False,0.0,0
have,transportation,,False,0.0,0
be,train,,False,0.0,0
be,opnion,,False,0.0,0
disagree,people,,False,0.0,0
do,reason,,False,0.0,0
becasue,reason,,False,0.0,0
realize,life,,False,0.0,0
do,celebrity,,False,0.0,0
have,celebrity,,False,0.0,0
be,celebrity,,False,0.0,0
s,s,,False,0.0,0
enjoy,youth,,False,0.0,0
loose,interest,,False,0.0,0
seem,advatages,,False,0.0,0
take,advatages,,False,0.0,0
lose,life,,False,0.0,0
picturelize,year,,False,0.0,0
be,dream,,False,0.0,0
keep,dream,,False,0.0,0
learn,word,,False,0.0,0
be,feeling,,False,0.0,0
grow,adult,,False,0.0,0
become,adult,,False,0.0,0
loose,ability,,False,0.0,0
have,war-experience,,False,0.0,0
become,people,,False,0.0,0
feel,student,,False,0.0,0
understad,idea,,False,0.0,0
tend,fact,,False,0.0,0
